 openTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrades,TakerbuyBaseAssetVolume,TakerbuyQuoteAssetVolume,Ignore
1611603900000,33668.73000000,33726.61000000,33373.92000000,33411.54000000,750.41770600,1611604799999,25178439.47454701,14373,313.22987200,10518478.12882773,0
1611604800000,33411.54000000,33421.03000000,33061.12000000,33150.00000000,1631.08002300,1611605699999,54203973.89670547,30937,686.90252000,22826663.97571829,0
1611605700000,33150.01000000,33399.68000000,33115.62000000,33364.70000000,671.92798900,1611606599999,22370640.54222749,15544,298.08131400,9922244.19953763,0
1611606600000,33364.70000000,33469.38000000,33228.77000000,33344.27000000,538.30653500,1611607499999,17953039.87443465,13900,245.34303500,8184071.67476086,0
1611607500000,33344.27000000,33473.92000000,33201.34000000,33470.20000000,430.06320500,1611608399999,14333693.79641494,12413,215.98828800,7199120.35677810,0
1611608400000,33463.51000000,33464.21000000,32842.11000000,32862.18000000,1231.66985400,1611609299999,40734584.16634671,27583,452.76468000,14972692.98881099,0
1611609300000,32862.18000000,32964.89000000,32514.00000000,32663.87000000,1611.42327800,1611610199999,52707750.00406431,34759,653.57965900,21369736.73100417,0
1611610200000,32663.88000000,32667.39000000,32155.28000000,32610.00000000,2074.28115400,1611611099999,67187518.05238889,46496,899.72125900,29146159.72286201,0
1611611100000,32610.00000000,32739.47000000,32410.77000000,32718.08000000,995.14015700,1611611999999,32458258.33944749,24701,393.13229600,12825143.73065084,0
1611612000000,32715.53000000,32732.99000000,32200.00000000,32274.75000000,902.51254500,1611612899999,29250673.76244272,23148,404.14309000,13091705.75330223,0
1611612900000,32274.61000000,32468.08000000,32000.00000000,32068.47000000,1003.08997300,1611613799999,32334600.14255188,30284,359.00877100,11586067.94256686,0
1611613800000,32062.95000000,32522.84000000,31910.00000000,32493.03000000,1020.75501800,1611614699999,32864543.09382344,27334,453.12246300,14611328.56109855,0
1611614700000,32493.04000000,32588.00000000,32314.26000000,32462.36000000,835.54570800,1611615599999,27118833.71318507,18824,362.86488600,11782537.40700642,0
1611615600000,32462.38000000,32650.00000000,32251.58000000,32588.27000000,734.16668200,1611616499999,23826339.43712041,19146,374.62110700,12164535.21150272,0
1611616500000,32588.28000000,32644.06000000,32454.14000000,32474.63000000,664.67501800,1611617399999,21624820.23297524,16206,305.61426600,9944403.52927978,0
